id;username;Country;Global Ranking;Country Ranking;pp;Level;Medals;Total Play Time;Followers;Mapping Subscribers;Joined;Plays With;Forum Posts;Comments;Ranked Score;Hit Accuracy;Play Count;Total Score;Total Hits;Maximum Combo;Replays Watched by Others;XH_count;X_count;SH_count;S_count;A_count;url
18402;JarmenKell_old;United States;-;-;0;0;0;2;0;0;2008-07-23T04:11:30.000Z;;0;0;791804;0,7357;43;1745237;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18402/osu
18404;Saturio;Hong Kong;-;-;0;100;24;982;231;3;2008-07-23T04:16:32.000Z;Tablet;339;0;16903260101;0,9861;39733;41164587101;5937496;2837;2256;9;211;16;2563;674;https://osu.ppy.sh/users/18404/osu
18412;TDKIMO;China;-;-;0;11;0;2;0;0;2008-07-23T05:41:31.000Z;;0;0;9135678;0,8581;42;8776630;341;0;0;0;0;0;0;9;https://osu.ppy.sh/users/18412/osu
18413;wanglongfei6;China;-;-;0;0;0;1.03;0;0;2008-07-23T05:43:20.000Z;;0;0;7527;0,7052;29;2356702;195;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18413/osu
18414;cbais7890;China;-;-;0;8;0;2;0;0;2008-07-23T05:58:09.000Z;;0;0;2253305;0,7673;95;3680962;3306;117;0;0;0;0;0;1;https://osu.ppy.sh/users/18414/osu
18415;zepher;Canada;135939;5894;4254;100;51;962;15;0;2008-07-23T06:05:59.000Z;Mouse, Keyboard;0;0;20757024663;0,9858;44286;63729327636;11001348;2681;40;4;93;45;1655;2771;https://osu.ppy.sh/users/18415/osu
18417;black_old;China;-;-;0;0;0;22;2;0;2008-07-23T06:23:54.000Z;;0;0;4955252;0,8027;606;41229088;0;0;0;0;0;0;0;2;https://osu.ppy.sh/users/18417/osu
18419;finggu1234;South Korea;-;-;0;0;0;0.6;0;0;2008-07-23T06:30:56.000Z;;0;0;621378;0,9125;17;1218190;0;0;0;0;1;0;0;1;https://osu.ppy.sh/users/18419/osu
18420;ToadyElite;United States;-;-;0;0;0;13;0;0;2008-07-23T06:31:54.000Z;;0;0;19757108;0,9126;358;58647084;0;0;0;0;1;0;5;12;https://osu.ppy.sh/users/18420/osu
18426;parkpark_old;South Korea;-;-;0;0;0;1.4;0;0;2008-07-23T07:07:09.000Z;;0;0;1062196;0,8778;39;2590961;0;0;0;0;1;0;1;1;https://osu.ppy.sh/users/18426/osu
18427;hwinter;China;-;-;0;5;0;0.53;0;0;2008-07-23T07:08:12.000Z;;0;0;84642;0,807;34;935196;1253;52;0;0;0;0;0;0;https://osu.ppy.sh/users/18427/osu
18428;smfx;United States;-;-;0;34;0;52;0;0;2008-07-23T07:08:31.000Z;;1;0;93019301;0,962;1522;259889297;135879;0;0;0;5;3;38;61;https://osu.ppy.sh/users/18428/osu
18435;skyuzo;United States;-;-;0;43;4;36;7;0;2008-07-23T08:19:22.000Z;;0;0;105312610;0,9382;1813;534461755;198032;587;0;1;1;1;34;38;https://osu.ppy.sh/users/18435/osu
18436;Epipsychidion;Australia;-;-;0;0;0;2;0;0;2008-07-23T08:20:51.000Z;;0;0;2468304;0,874;61;7336948;0;0;0;0;0;0;2;1;https://osu.ppy.sh/users/18436/osu
18438;Hakuorox;France;-;-;0;0;0;0.75;0;0;2008-07-23T08:24:54.000Z;;0;0;43768;0,5595;21;159236;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18438/osu
18439;huynsoek1;South Korea;-;-;0;0;0;0.72;0;0;2008-07-23T08:26:48.000Z;;0;0;23128;0,8725;20;831828;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18439/osu
18442;oobehr;United States;-;-;0;0;0;4;0;0;2008-07-23T08:36:41.000Z;;0;0;1388354;0,609;98;2918330;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18442/osu
18444;[fcuk];United States;-;-;0;0;0;2;0;0;2008-07-23T08:37:06.000Z;;0;0;626057;0,5221;57;1549006;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18444/osu
18445;FrostyBlue_old;China;-;-;0;3;1;0.53;0;0;2008-07-23T08:37:58.000Z;;0;0;100798;0,6788;15;144384;210;59;0;0;0;0;0;0;https://osu.ppy.sh/users/18445/osu
18448;ouendan player;Netherlands;-;-;0;34;3;17;0;0;2008-07-23T08:40:13.000Z;;0;0;98834424;0,9059;799;260717809;151861;418;0;0;0;0;4;47;https://osu.ppy.sh/users/18448/osu
18449;Aegisluo;China;-;-;0;0;0;1.12;0;0;2008-07-23T08:41:04.000Z;;0;0;1447860;0,7024;31;2507875;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18449/osu
18456;qqtailong;Macau;-;-;0;8;0;3;0;0;2008-07-23T09:11:47.000Z;;0;0;364994;0,8488;87;4180129;930;103;0;0;0;0;1;1;https://osu.ppy.sh/users/18456/osu
18457;tfwzyo;United Kingdom;-;-;0;0;0;1.22;0;0;2008-07-23T09:12:53.000Z;;0;0;1944982;0,7768;34;4230730;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18457/osu
18458;cordane;United States;-;-;0;0;0;5;0;0;2008-07-23T09:15:39.000Z;;0;0;14060690;0,833;140;32896875;4866;0;0;0;0;0;0;5;https://osu.ppy.sh/users/18458/osu
18462;ChrisLoserkiD;Sweden;-;-;0;0;0;11;0;0;2008-07-23T09:20:18.000Z;;0;0;4760135;0,8953;302;16257380;0;0;0;0;1;0;5;5;https://osu.ppy.sh/users/18462/osu
18463;zengboss_old;China;-;-;0;5;0;0.6;3;0;2008-07-23T09:22:30.000Z;;0;0;656688;0,7262;29;1049252;1681;78;0;0;0;0;0;0;https://osu.ppy.sh/users/18463/osu
18464;yurihair;Norway;-;-;0;0;0;0.68;0;0;2008-07-23T09:24:36.000Z;;0;0;3135;0,4462;19;112652;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18464/osu
18465;kekz23;Germany;-;-;0;96;10;139;2;0;2008-07-23T09:25:34.000Z;Mouse;0;1;1136600701;0,9708;1116;8806097078;2107645;1041;0;0;0;0;40;221;https://osu.ppy.sh/users/18465/osu
18472;zrzw23;China;-;-;0;16;0;7;0;0;2008-07-23T09:40:32.000Z;;0;0;10166518;0,8456;223;28732671;1425;104;0;0;0;0;1;7;https://osu.ppy.sh/users/18472/osu
18473;Ple_old;South Korea;-;-;0;0;0;0.65;0;0;2008-07-23T09:41:45.000Z;;0;0;434098;0,8178;18;1092214;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18473/osu
18482;diogito;Portugal;-;-;0;0;0;5;0;0;2008-07-23T10:00:55.000Z;;0;0;141676;0,6806;140;1431538;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18482/osu
18486;babydong;China;-;-;0;10;1;2;0;0;2008-07-23T10:15:41.000Z;;0;0;3836145;0,8659;92;7262868;7371;363;0;1;0;0;2;3;https://osu.ppy.sh/users/18486/osu
18487;morris0128;Japan;-;-;0;0;0;7;0;0;2008-07-23T10:17:54.000Z;;0;0;1978034;0,6553;180;19548774;11;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18487/osu
18490;Athan_old;Australia;-;-;0;0;0;2;0;0;2008-07-23T10:31:15.000Z;;0;0;1462308;0,6627;66;6624477;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18490/osu
18497;purplesnake;New Zealand;-;-;0;0;0;3;0;0;2008-07-23T10:43:46.000Z;;0;0;74646;0,6846;72;851318;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18497/osu
18498;hellfire_old;Germany;-;-;0;0;0;1.15;0;0;2008-07-23T10:45:50.000Z;;0;0;569876;0,6956;32;1781345;283;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18498/osu
18499;tekimega;United States;-;-;0;0;0;0.57;0;0;2008-07-23T10:46:11.000Z;;0;0;597334;0,8039;16;876638;978;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18499/osu
18500;wwjwwgzhp;China;-;-;0;29;1;19;0;0;2008-07-23T10:46:55.000Z;;0;0;42601326;0,8871;596;163527316;17795;438;0;0;0;0;2;18;https://osu.ppy.sh/users/18500/osu
18502;youyi_old;China;-;-;0;37;3;64;0;0;2008-07-23T10:51:13.000Z;;0;0;82864781;0,9222;2239;333961750;149868;419;0;0;4;0;25;53;https://osu.ppy.sh/users/18502/osu
18504;Andrefpvs;Portugal;-;-;0;9;3;1.38;0;0;2008-07-23T10:51:42.000Z;;0;0;3823836;0,8481;65;5886614;4461;235;0;0;0;0;1;4;https://osu.ppy.sh/users/18504/osu
18505;unrealhacker12;United Kingdom;-;-;0;0;0;0.93;0;0;2008-07-23T10:52:23.000Z;;0;0;68506;0,7362;26;715794;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18505/osu
18512;victor28_old;China;-;-;0;14;0;6;0;0;2008-07-23T11:02:04.000Z;;0;0;3914036;0,7893;179;17375778;4626;156;0;0;0;0;0;0;https://osu.ppy.sh/users/18512/osu
18514;maxghost_old;Germany;-;-;0;0;0;4;0;0;2008-07-23T11:04:44.000Z;;0;0;4436356;0,8177;120;11641056;0;0;0;0;0;0;0;2;https://osu.ppy.sh/users/18514/osu
18516;Zeta00zz;United States;-;-;0;0;0;2;0;0;2008-07-23T11:08:36.000Z;;0;0;702592;0,8141;46;1624660;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18516/osu
18518;ky9441;Hong Kong;-;-;0;0;0;0.97;0;0;2008-07-23T11:10:33.000Z;;0;0;0;0;27;233718;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18518/osu
18519;qikai1024;China;-;-;0;0;0;0.9;0;0;2008-07-23T11:11:41.000Z;;0;0;669662;0,8712;25;2291528;0;0;0;0;0;0;0;2;https://osu.ppy.sh/users/18519/osu
18521;lodiloa;Germany;-;-;0;18;2;4;0;0;2008-07-23T11:13:16.000Z;;0;0;23041600;0,9315;117;40666499;2265;148;0;0;0;0;17;23;https://osu.ppy.sh/users/18521/osu
18523;Hub_old;Sweden;-;-;0;0;0;6;0;0;2008-07-23T11:25:01.000Z;;0;0;5948878;0,8754;162;18480852;0;0;0;0;0;0;2;6;https://osu.ppy.sh/users/18523/osu
18532;matty19908;United Kingdom;-;-;0;0;0;5;0;0;2008-07-23T11:44:44.000Z;;0;0;4244120;0,7917;138;10259325;0;0;0;0;0;0;0;2;https://osu.ppy.sh/users/18532/osu
18539;graoum;France;-;-;0;0;0;4;0;0;2008-07-23T11:53:37.000Z;;0;0;6952688;0,8634;116;23250276;13196;0;0;0;0;0;3;4;https://osu.ppy.sh/users/18539/osu
18546;bosco_old;China;-;-;0;0;0;0.9;0;0;2008-07-23T12:01:56.000Z;;0;0;1675168;0,7304;25;3159016;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18546/osu
18547;dmhy2040;China;-;-;0;0;0;2;0;0;2008-07-23T12:02:24.000Z;;0;0;9375036;0,8659;59;20096793;0;0;0;0;0;0;0;3;https://osu.ppy.sh/users/18547/osu
18548;Silenced_old;Germany;-;-;0;0;0;4;0;0;2008-07-23T12:02:27.000Z;;0;0;1920636;0,7793;115;6337284;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18548/osu
18549;cornholio_old;Germany;-;-;0;9;0;2;0;0;2008-07-23T12:07:52.000Z;;0;0;3879566;0,8639;53;5070326;18;0;0;0;0;0;1;8;https://osu.ppy.sh/users/18549/osu
18550;D3strubtor;Germany;-;-;0;70;6;92;3;0;2008-07-23T12:09:16.000Z;Tablet;0;0;490094170;0,9365;7482;2326098316;932391;826;0;0;0;0;33;151;https://osu.ppy.sh/users/18550/osu
18552;Fiercedeity_old;Netherlands;-;-;0;20;0;15;0;0;2008-07-23T12:10:09.000Z;;0;0;11016862;0,8817;451;57137212;3982;179;0;0;0;0;2;9;https://osu.ppy.sh/users/18552/osu
18553;kajjan_old;Sweden;-;-;0;0;0;6;0;0;2008-07-23T12:10:20.000Z;;0;0;5977506;0,8479;167;32185724;57;0;0;0;0;0;2;2;https://osu.ppy.sh/users/18553/osu
18558;Bergenize;Norway;-;-;0;0;1;6;0;0;2008-07-23T12:19:40.000Z;;0;0;15922860;0,9372;176;40582165;0;0;0;0;1;1;6;7;https://osu.ppy.sh/users/18558/osu
18559;shrubery_old;Belgium;-;-;0;23;1;18;0;0;2008-07-23T12:21:34.000Z;Mouse, Keyboard, Tablet;1;0;20213128;0,8382;558;81938387;70787;262;0;0;0;0;2;10;https://osu.ppy.sh/users/18559/osu
18563;MotosuwaChii;Hong Kong;-;-;0;66;6;79;8;0;2008-07-23T12:25:39.000Z;;0;0;1103030394;0,9287;2507;1925669975;180395;30;1;0;9;0;219;341;https://osu.ppy.sh/users/18563/osu
18565;a5291234;China;-;-;0;16;1;4;0;0;2008-07-23T12:26:46.000Z;;0;0;17722487;0,874;113;30046753;541;102;0;0;1;0;3;9;https://osu.ppy.sh/users/18565/osu
18569;Digedy;Belgium;-;-;0;15;0;5;0;0;2008-07-23T12:37:53.000Z;;14;0;9535860;0,8508;146;24834366;291;125;0;0;0;0;0;6;https://osu.ppy.sh/users/18569/osu
18571;drwt_old;Austria;-;-;0;17;0;9;0;0;2008-07-23T12:43:56.000Z;;0;0;26180956;0,8368;261;35982090;19561;152;0;0;0;0;1;11;https://osu.ppy.sh/users/18571/osu
18572;tommyzzj;China;-;-;0;13;0;4;0;0;2008-07-23T12:45:01.000Z;;0;0;4474470;0,8853;157;14030225;6681;221;0;0;0;0;4;6;https://osu.ppy.sh/users/18572/osu
18589;Cyclone;United States;135591;26821;4259;100;45;608;1,055;26;2008-07-23T13:12:09.000Z;Mouse, Keyboard;1975;1;18414288960;0,9964;22992;47367393158;5662894;5134;86822;48;856;31;182;389;https://osu.ppy.sh/users/18589/osu
18591;love2866;South Korea;-;-;0;0;0;2;0;0;2008-07-23T13:13:34.000Z;;0;0;2282347;0,7689;50;3304982;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18591/osu
18593;mystella07;Taiwan;-;-;0;23;1;9;5;0;2008-07-23T13:16:24.000Z;;0;0;34088555;0,9521;443;86394393;37842;528;0;0;5;0;14;30;https://osu.ppy.sh/users/18593/osu
18595;llehuty;Spain;-;-;0;25;4;10;3;0;2008-07-23T13:19:20.000Z;Mouse, Keyboard;18;0;85921490;0,9624;309;112176284;3227;495;0;0;4;0;27;86;https://osu.ppy.sh/users/18595/osu
18598;colmarr;Finland;-;-;0;8;2;2;1;0;2008-07-23T13:25:01.000Z;;0;0;2006224;0,6869;66;3228995;1783;147;0;0;0;0;0;2;https://osu.ppy.sh/users/18598/osu
18600;homelol_old;Spain;-;-;0;0;0;2;0;0;2008-07-23T13:31:26.000Z;;0;0;856532;0,8123;43;4991768;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18600/osu
18605;dumpsterdiver;United States;-;-;0;40;1;36;3;1;2008-07-23T13:42:11.000Z;;67;0;217433209;0,8958;996;422801513;157999;144;0;0;0;0;15;72;https://osu.ppy.sh/users/18605/osu
18606;Dirty Harry_old;United Kingdom;-;-;0;13;0;3;0;0;2008-07-23T13:43:25.000Z;;0;0;9601884;0,8012;81;15836348;193;0;0;0;0;0;0;4;https://osu.ppy.sh/users/18606/osu
18607;Emperium_old;Canada;-;-;0;0;0;20;1;0;2008-07-23T13:44:53.000Z;;1;0;13666380;0,8257;543;51156672;45574;0;0;0;0;0;2;6;https://osu.ppy.sh/users/18607/osu
18608;yf2132375;China;-;-;0;1;0;0.0;0;0;2008-07-23T13:46:44.000Z;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18608/osu
18609;martinex_old;Poland;-;-;0;4;0;0.77;0;0;2008-07-23T13:49:43.000Z;;0;0;87602;0,5884;22;45219;160;18;0;0;0;0;0;0;https://osu.ppy.sh/users/18609/osu
18611;eurekafu;China;-;-;0;0;0;3;0;0;2008-07-23T13:50:32.000Z;;0;0;2077097;0,7981;75;6171737;255;0;0;0;0;0;0;2;https://osu.ppy.sh/users/18611/osu
18620;QZRJ;China;-;-;0;6;0;0.9;0;0;2008-07-23T14:08:49.000Z;;0;0;49745;0,8064;25;1591683;444;92;0;0;0;0;0;0;https://osu.ppy.sh/users/18620/osu
18624;diamond221;Hong Kong;-;-;0;7;2;0.88;1;0;2008-07-23T14:13:45.000Z;;0;0;931557;0,7047;26;2379186;3757;65;0;0;0;0;0;1;https://osu.ppy.sh/users/18624/osu
18625;GOLD_fuZZy;Germany;-;-;0;0;0;2;0;0;2008-07-23T14:13:54.000Z;;0;0;1629540;0,831;59;4295830;0;0;0;0;0;0;2;1;https://osu.ppy.sh/users/18625/osu
18628;Doudouce_old;Canada;-;-;0;0;0;8;0;0;2008-07-23T14:17:36.000Z;;0;0;13565750;0,8198;226;33986876;0;0;0;0;0;0;0;7;https://osu.ppy.sh/users/18628/osu
18629;sspeet;China;-;-;0;16;0;14;0;0;2008-07-23T14:18:12.000Z;;0;0;9809856;0,7456;389;30852295;19493;58;0;0;0;0;0;1;https://osu.ppy.sh/users/18629/osu
18630;evagigi;China;-;-;0;25;0;12;0;0;2008-07-23T14:18:13.000Z;;0;0;15250388;0,8334;450;110065346;11717;232;0;0;0;0;2;3;https://osu.ppy.sh/users/18630/osu
18637;mczing;China;-;-;0;0;0;0.65;0;0;2008-07-23T14:28:29.000Z;;0;0;821052;0,8502;18;2451636;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18637/osu
18639;raamoz_old;Norway;-;-;0;7;2;1.3;0;0;2008-07-23T14:28:39.000Z;;0;0;1145332;0,7638;37;2325402;51;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18639/osu
18641;Okin_old;United States;-;-;0;0;0;7;0;0;2008-07-23T14:30:53.000Z;;0;0;3293508;0,8637;189;20461670;0;0;0;0;0;0;0;2;https://osu.ppy.sh/users/18641/osu
18642;NeoWolf_old;Canada;-;-;0;0;0;1.03;0;0;2008-07-23T14:31:00.000Z;;0;0;2427278;0,828;29;5167784;0;0;0;0;0;0;0;2;https://osu.ppy.sh/users/18642/osu
18645;Darkmagican_old;Australia;-;-;0;13;0;5;0;0;2008-07-23T14:35:11.000Z;;0;0;4550790;0,855;200;14989362;13634;285;0;0;0;0;4;2;https://osu.ppy.sh/users/18645/osu
18646;KameSense;France;-;-;0;0;0;1.15;0;0;2008-07-23T14:36:23.000Z;;0;0;722136;0,8391;32;2289719;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18646/osu
18647;mickey2006hi;Hong Kong;-;-;0;11;5;2;1;0;2008-07-23T14:36:30.000Z;;0;0;8202194;0,8753;72;10213907;7788;253;0;0;0;0;2;7;https://osu.ppy.sh/users/18647/osu
18648;deakirino;United Kingdom;-;-;0;0;0;3;0;0;2008-07-23T14:39:07.000Z;;3;0;365974;0,7477;92;1397946;111;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18648/osu
18650;ktspaz;United States;-;-;0;8;0;2;0;0;2008-07-23T14:48:40.000Z;;0;0;1745032;0,7853;67;3360142;2971;191;0;0;0;0;0;1;https://osu.ppy.sh/users/18650/osu
18652;ninja1082_old;United Kingdom;-;-;0;8;0;2;0;0;2008-07-23T14:49:04.000Z;;0;0;1398510;0,8486;58;3165782;1319;77;0;0;0;0;0;2;https://osu.ppy.sh/users/18652/osu
18654;Conker_old;Austria;-;-;0;0;0;2;0;0;2008-07-23T14:50:00.000Z;;0;0;244392;0,6784;49;830186;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18654/osu
18655;chiv_old;Sweden;-;-;0;0;0;2;0;0;2008-07-23T14:51:57.000Z;;0;0;1614612;0,7942;60;5415547;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18655/osu
18656;Wojtal_old;Poland;-;-;0;36;1;60;2;0;2008-07-23T14:52:48.000Z;;0;0;95552532;0,9213;1707;308427087;178859;359;135;2;0;3;5;62;https://osu.ppy.sh/users/18656/osu
18657;lu1989;Canada;-;-;0;21;0;19;0;0;2008-07-23T14:52:52.000Z;;5;0;12611391;0,908;528;60363031;5321;0;0;0;2;0;8;15;https://osu.ppy.sh/users/18657/osu
18659;Elebumm;Canada;-;-;0;7;1;1.48;0;0;2008-07-23T14:53:30.000Z;;0;0;62321;0,6838;56;2518292;2651;62;0;0;0;0;0;0;https://osu.ppy.sh/users/18659/osu
18660;zeroguy_old;China;-;-;0;9;0;2;0;0;2008-07-23T14:53:47.000Z;;0;0;1885902;0,8577;84;4816270;3831;441;0;0;0;0;2;1;https://osu.ppy.sh/users/18660/osu
18662;Snake1082;United Kingdom;-;-;0;0;0;4;0;0;2008-07-23T14:56:36.000Z;;0;0;1009255;0,7659;109;4900267;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18662/osu
18663;splitflamenco;Austria;-;-;0;0;0;2;0;0;2008-07-23T14:56:57.000Z;;0;0;1497230;0,8684;42;3243692;0;0;0;0;0;0;1;3;https://osu.ppy.sh/users/18663/osu
18664;windstorm23;China;-;-;0;63;3;96;2;0;2008-07-23T15:04:45.000Z;;0;0;462002970;0,9441;2902;1647685143;96156;732;0;1;12;0;153;105;https://osu.ppy.sh/users/18664/osu
18669;Vorg93;United States;-;-;0;38;4;22;6;0;2008-07-23T15:08:46.000Z;;0;0;34055216;0,9017;1754;364269016;142295;711;0;0;2;0;8;6;https://osu.ppy.sh/users/18669/osu
18671;c0nker;United States;-;-;0;13;2;3;0;0;2008-07-23T15:09:24.000Z;;0;0;5775214;0,8555;85;14293816;1149;329;0;0;0;0;0;3;https://osu.ppy.sh/users/18671/osu
18672;Eurellum;Australia;-;-;0;0;0;2;0;0;2008-07-23T15:11:04.000Z;;0;0;1279196;0,7637;48;2083930;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18672/osu
18673;donburitto;Germany;-;-;0;0;0;4;0;0;2008-07-23T15:11:06.000Z;;0;0;1326680;0,8132;123;6837492;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18673/osu
18675;Aljap;Dominican Republic;-;-;0;0;0;15;0;0;2008-07-23T15:14:44.000Z;;0;0;12828350;0,873;423;41541816;0;0;0;0;0;0;2;7;https://osu.ppy.sh/users/18675/osu
18676;PeteMcTee;United States;-;-;0;0;0;2;0;0;2008-07-23T15:15:09.000Z;;0;0;1638476;0,7908;53;2600294;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18676/osu
18680;Jinzter;Canada;-;-;0;0;0;4;1;0;2008-07-23T15:23:16.000Z;;0;0;2658956;0,796;119;7726628;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18680/osu
18682;wrnsddl;China;-;-;0;0;1;48;0;0;2008-07-23T15:24:53.000Z;;0;0;28040026;0,8858;1321;267329476;0;0;0;0;0;0;1;9;https://osu.ppy.sh/users/18682/osu
18683;HelaciousJ;United States;-;-;0;0;0;2;0;0;2008-07-23T15:25:32.000Z;;0;0;390548;0,7001;62;2484112;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18683/osu
18685;ryubisan;Hong Kong;-;-;0;8;0;0.58;0;0;2008-07-23T15:28:42.000Z;;0;0;1361542;0,7582;55;3674686;3025;162;0;0;0;0;0;1;https://osu.ppy.sh/users/18685/osu
18687;Marusame_old;United States;-;-;0;0;0;6;0;0;2008-07-23T15:33:08.000Z;;0;0;6797925;0,7529;155;20019882;13122;0;0;0;0;0;0;4;https://osu.ppy.sh/users/18687/osu
18689;Dragon-slayer87;Denmark;-;-;0;7;0;0.67;0;0;2008-07-23T15:35:17.000Z;;0;0;1507779;0,8595;25;2041443;385;0;0;0;0;0;0;3;https://osu.ppy.sh/users/18689/osu
18701;ClarkAC_old;United Kingdom;-;-;0;0;0;4;0;0;2008-07-23T15:47:01.000Z;;0;0;3141598;0,8931;98;8026236;0;0;0;0;1;0;0;5;https://osu.ppy.sh/users/18701/osu
18702;samsa_old;Finland;-;-;0;0;0;30;1;0;2008-07-23T15:47:44.000Z;;0;0;32892375;0,8769;825;98879902;66665;0;0;0;1;0;5;10;https://osu.ppy.sh/users/18702/osu
18704;Royokaze;Finland;-;-;0;0;0;3;0;0;2008-07-23T15:49:17.000Z;;0;0;2251252;0,7164;80;3716340;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18704/osu
18705;hweird;China;-;-;0;0;0;0.57;0;0;2008-07-23T15:49:51.000Z;;0;0;361062;0,7843;16;1031376;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18705/osu
18706;Frost90;Denmark;-;-;0;0;0;0.53;1;0;2008-07-23T15:50:08.000Z;;0;0;143968;0,7807;15;1503192;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18706/osu
18715;mandelbrot78;Greece;-;-;0;0;0;0.53;0;0;2008-07-23T16:02:56.000Z;;0;0;0;0;15;136734;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18715/osu
18723;honkoi_old;Macau;-;-;0;0;0;5;0;0;2008-07-23T16:12:20.000Z;;0;0;9166676;0,907;149;37948750;1186;0;0;0;0;0;1;5;https://osu.ppy.sh/users/18723/osu
18730;mizzybuddy;United States;484541;89755;1856;98;20;302;8;0;2008-07-23T16:16:30.000Z;;0;0;2087578107;0,9765;15133;13003154489;3784095;1036;2;0;11;0;181;673;https://osu.ppy.sh/users/18730/osu
18733;Neanderthal_old;Slovenia;-;-;0;28;2;18;0;0;2008-07-23T16:20:03.000Z;;0;0;60805059;0,8611;679;149851347;41388;340;0;0;0;0;2;24;https://osu.ppy.sh/users/18733/osu
18735;Rickmister;United States;-;-;0;23;0;14;1;0;2008-07-23T16:21:11.000Z;;0;0;20644956;0,842;520;82300128;32756;38;2;0;0;1;2;5;https://osu.ppy.sh/users/18735/osu
18739;UTKeitaro;United States;-;-;0;0;0;4;0;0;2008-07-23T16:22:37.000Z;;0;0;10161667;0,8445;108;23481350;0;0;0;0;0;0;0;5;https://osu.ppy.sh/users/18739/osu
18743;rockon852;Taiwan;-;-;0;2;7;0.07;3;0;2008-07-23T16:26:32.000Z;;0;0;76826;0,5285;3;92912;231;62;0;0;0;0;0;0;https://osu.ppy.sh/users/18743/osu
18746;tkptkp;China;-;-;0;8;0;0.68;0;0;2008-07-23T16:35:41.000Z;;0;0;3092596;0,872;27;3839352;3021;295;0;0;0;0;0;4;https://osu.ppy.sh/users/18746/osu
18747;Xeladon;Italy;-;-;0;27;2;10;0;0;2008-07-23T16:38:59.000Z;;0;0;116475761;0,9458;289;137033434;3433;326;0;0;6;0;36;89;https://osu.ppy.sh/users/18747/osu
18750;Florwarrior;Belgium;-;-;0;0;0;0.9;0;0;2008-07-23T16:42:39.000Z;;0;0;871062;0,6993;25;1850018;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18750/osu
18753;Forrest_old;United States;-;-;0;0;0;2;0;0;2008-07-23T16:43:52.000Z;;0;0;1942962;0,7286;63;5691864;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18753/osu
18756;lolitolk;United States;-;-;0;0;0;0.97;0;0;2008-07-23T16:47:22.000Z;;0;0;538626;0,7184;27;1287794;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18756/osu
18764;Forceboy13;United States;-;-;0;0;0;2;0;0;2008-07-23T16:52:55.000Z;;0;0;42219;0,6652;45;1269058;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/18764/osu
18767;paranoid_android;Portugal;-;-;0;0;0;4;0;0;2008-07-23T17:04:09.000Z;;0;0;2051960;0,8483;107;27386500;0;0;0;0;0;0;0;1;https://osu.ppy.sh/users/18767/osu
18768;kinchan2;China;-;-;0;8;0;2;0;0;2008-07-23T17:06:58.000Z;;0;0;1279458;0,7767;87;4403706;3784;121;0;0;0;0;0;1;https://osu.ppy.sh/users/18768/osu
